CustomerId,total_sessions,total_energy,avg_energy,avg_duration,dc_sessions,dc_fraction,unique_chargers,loyalty_ratio,primary_cluster,secondary_persona
5185028,1,11.17,11.17,0.2552777777777777,1,1.0,1,1.0,0,residential
5187153,3,8.71,2.9033333333333338,0.4321296296296296,0,0.0,1,3.0,1,
5188758,3,50.99,16.996666666666666,0.87,1,0.3333333333333333,3,1.0,5,industrial
5190193,1,29.175,29.175,2.564722222222222,0,0.0,1,1.0,1,residential
5190214,7,349.548,49.935428571428574,12.522777777777778,0,0.0,2,3.5,-1,
5191508,2,30.409,15.2045,0.695138888888889,1,0.5,2,1.0,2,residential
5192197,2,67.753,33.8765,4.8225,0,0.0,1,2.0,1,
5194465,2,13.53,6.765000000000001,0.9856944444444444,0,0.0,2,1.0,1,
5194561,14,721.94,51.56714285714286,7.363888888888889,0,0.0,5,2.8,-1,residential
5194648,1,2.685,2.685,0.4116666666666667,0,0.0,1,1.0,1,
5194698,1,3.966,3.966,0.5708333333333333,0,0.0,1,1.0,1,
5195516,1,24.983,24.983,3.533611111111111,0,0.0,1,1.0,1,
5199107,18,686.12,38.117777777777775,5.568518518518519,0,0.0,2,9.0,-1,
5199218,32,296.984,9.28075,1.4172829861111111,2,0.0625,7,4.571428571428571,-1,residential
5199561,2,17.067999999999998,8.533999999999999,0.9081944444444444,0,0.0,2,1.0,1,residential
5199777,2,27.819000000000003,13.9095,0.2970833333333333,1,0.5,2,1.0,2,
5199968,3,107.82,35.94,0.8110185185185186,3,1.0,2,1.5,-1,
5200107,7,108.776,15.539428571428571,3.220952380952381,0,0.0,3,2.3333333333333335,1,
5201076,2,21.598,10.799,0.1658333333333333,2,1.0,2,1.0,0,residential
5201445,1,12.697,12.697,3.569722222222222,0,0.0,1,1.0,1,
5202294,1,24.76,24.76,0.3569444444444444,1,1.0,1,1.0,0,
5203069,2,30.415,15.2075,1.6588888888888889,0,0.0,1,2.0,1,
5203264,40,1034.24,25.856,0.6929375,40,1.0,3,13.333333333333334,-1,
5205257,2,6.180000000000001,3.0900000000000003,0.4444444444444444,0,0.0,1,2.0,1,residential
5206353,4,68.776,17.194,2.7067361111111112,0,0.0,1,4.0,-1,
5206403,32,267.063,8.34571875,1.531423611111111,0,0.0,7,4.571428571428571,-1,residential
5207208,17,907.326,53.37211764705882,9.47797385620915,0,0.0,2,8.5,-1,
5209751,2,57.979,28.9895,2.702916666666667,0,0.0,2,1.0,1,
5210056,1,45.903,45.903,12.135833333333334,0,0.0,1,1.0,-1,
5210349,8,158.408,19.801,4.240243055555556,0,0.0,2,4.0,-1,
5210633,2,42.66,21.33,3.0472222222222225,0,0.0,1,2.0,1,
5211381,22,211.843,9.629227272727272,6.668686868686868,0,0.0,3,7.333333333333333,-1,residential
5214012,3,39.873999999999995,13.291333333333332,1.269074074074074,0,0.0,3,1.0,1,
5217592,5,79.893,15.9786,0.6406666666666666,3,0.6,4,1.25,-1,
5217650,11,345.39300000000003,31.39936363636364,3.830454545454546,6,0.5454545454545454,6,1.8333333333333333,-1,
5217667,6,191.76,31.959999999999997,0.7213888888888889,6,1.0,2,3.0,10,
5217720,4,152.32,38.08,5.289166666666667,0,0.0,2,2.0,1,residential
5217790,3,51.878,17.292666666666666,2.450925925925926,0,0.0,2,1.5,1,
5218658,1,33.308,33.308,4.805,0,0.0,1,1.0,1,residential
5219027,2,16.165,8.0825,2.404166666666667,0,0.0,2,1.0,1,residential
5220189,1,12.78,12.78,1.805,0,0.0,1,1.0,1,residential
5220448,1,28.936,28.936,2.4780555555555557,0,0.0,1,1.0,1,
5222574,3,15.803,5.267666666666666,1.0962962962962963,0,0.0,3,1.0,1,residential
5222664,1,29.649,29.649,4.252222222222223,0,0.0,1,1.0,1,residential
5223219,1,4.2,4.2,0.6077777777777778,0,0.0,1,1.0,1,
5223830,11,392.301,35.66372727272727,6.11739898989899,0,0.0,4,2.75,-1,residential
5224433,2,19.924,9.962,0.87125,0,0.0,1,2.0,1,industrial
5226028,1,7.749,7.749,0.9055555555555556,0,0.0,1,1.0,1,
5226938,1,46.838,46.838,9.45138888888889,0,0.0,1,1.0,1,residential
5228617,1,12.978,12.978,4.168055555555555,0,0.0,1,1.0,1,residential
5228640,2,25.825000000000003,12.9125,2.089722222222222,0,0.0,2,1.0,1,residential
5228653,4,31.191,7.79775,1.6145138888888888,0,0.0,3,1.3333333333333333,1,
5228705,1,6.561,6.561,5.062222222222222,0,0.0,1,1.0,1,residential
5231818,5,35.53,7.106,1.097,0,0.0,4,1.25,1,residential
5232000,1,18.417,18.417,2.6152777777777776,0,0.0,1,1.0,1,
5233661,2,38.739,19.3695,0.9416666666666668,1,0.5,2,1.0,2,residential
5233699,5,64.81,12.962,0.7298333333333333,2,0.4,4,1.25,-1,residential
5233710,1,9.925,9.925,0.8661111111111112,0,0.0,1,1.0,1,residential
5234602,1,21.3,21.3,0.3494444444444444,1,1.0,1,1.0,0,
5235602,1,7.376,7.376,1.0519444444444443,0,0.0,1,1.0,1,residential
5236184,1,52.776,52.776,7.134444444444444,0,0.0,1,1.0,1,
5237898,58,2723.868,46.96324137931035,0.9081800766283524,58,1.0,9,6.444444444444445,-1,industrial
5238240,2,13.583,6.7915,0.7726388888888889,0,0.0,2,1.0,1,residential
5239709,1,14.541,14.541,1.6961111111111111,0,0.0,1,1.0,1,
5239783,24,727.586,30.316083333333335,9.830752314814816,0,0.0,3,8.0,-1,residential
5239843,21,591.119,28.148523809523812,6.089854497354498,0,0.0,4,5.25,-1,
5241723,18,413.864,22.992444444444445,3.765509259259259,0,0.0,3,6.0,-1,
5241735,1,1.895,1.895,1.8411111111111111,0,0.0,1,1.0,1,
5241821,4,64.469,16.11725,1.2309027777777777,0,0.0,2,2.0,1,residential
5241874,1,21.183,21.183,2.8869444444444445,0,0.0,1,1.0,1,
5242011,17,204.56,12.032941176470588,1.7851143790849675,0,0.0,1,17.0,-1,
5243521,8,322.56,40.32,0.8222916666666666,8,1.0,2,4.0,-1,residential
5243767,11,182.08,16.552727272727275,2.3095454545454546,0,0.0,7,1.5714285714285714,1,residential
5245778,1,78.31,78.31,1.4855555555555555,1,1.0,1,1.0,-1,
5245827,1,9.64,9.64,1.318888888888889,0,0.0,1,1.0,1,
5246097,1,10.788,10.788,1.7197222222222222,0,0.0,1,1.0,1,
5246169,7,224.924,32.132,8.994761904761905,0,0.0,3,2.3333333333333335,-1,
5246207,1,47.371,47.371,6.791388888888889,0,0.0,1,1.0,1,
5246216,8,134.878,16.85975,0.6259722222222222,4,0.5,5,1.6,2,
5247003,5,183.427,36.6854,7.624777777777778,0,0.0,3,1.6666666666666667,-1,
5247022,2,30.558999999999997,15.2795,2.3245833333333334,0,0.0,2,1.0,1,residential
5247594,2,12.04,6.02,0.8955555555555557,0,0.0,2,1.0,1,
5247839,5,190.018,38.0036,4.499388888888889,0,0.0,1,5.0,-1,
5247866,4,149.04,37.26,0.5311805555555555,4,1.0,2,2.0,4,
5251778,3,31.029,10.343,2.1242592592592593,0,0.0,3,1.0,1,residential
5255676,1,46.655,46.655,6.423611111111111,0,0.0,1,1.0,1,
5256120,3,54.88499999999999,18.295,1.0618518518518518,1,0.3333333333333333,3,1.0,5,residential
5257335,1,14.614,14.614,2.192222222222222,0,0.0,1,1.0,1,
5260679,4,22.683999999999997,5.670999999999999,1.3243055555555554,0,0.0,4,1.0,1,residential
5260730,1,14.731,14.731,2.2469444444444444,0,0.0,1,1.0,1,
5260926,1,13.968,13.968,1.9897222222222224,0,0.0,1,1.0,1,
5262275,5,295.997,59.1994,12.74461111111111,0,0.0,3,1.6666666666666667,-1,
5263234,4,24.64,6.16,0.4009722222222222,1,0.25,3,1.3333333333333333,-1,
5265338,7,191.45,27.35,12.31813492063492,0,0.0,3,2.3333333333333335,-1,residential
5269418,1,3.81,3.81,0.5827777777777777,0,0.0,1,1.0,1,
5269523,2,29.971,14.9855,0.7834722222222222,1,0.5,2,1.0,2,
5270757,1,17.753,17.753,2.456111111111111,0,0.0,1,1.0,1,residential
5271306,19,498.18,26.22,4.232938596491228,0,0.0,3,6.333333333333333,-1,residential
5273048,4,119.969,29.99225,4.065833333333333,0,0.0,3,1.3333333333333333,1,residential
5273170,33,1257.19,38.09666666666667,0.9990488215488216,33,1.0,3,11.0,-1,residential
5277127,2,46.334,23.167,2.805833333333333,0,0.0,2,1.0,1,
5278512,2,10.25,5.125,2.358888888888889,0,0.0,2,1.0,1,industrial
5278781,4,85.63,21.4075,1.426875,3,0.75,2,2.0,-1,residential
5280189,2,13.081,6.5405,0.6719444444444445,0,0.0,2,1.0,1,residential
5281743,1,5.56,5.56,0.8669444444444444,0,0.0,1,1.0,1,
5283460,5,100.416,20.0832,3.0601666666666665,0,0.0,3,1.6666666666666667,1,
5283529,1,20.24,20.24,0.4025,1,1.0,1,1.0,0,
5283616,1,33.033,33.033,1.0525,1,1.0,1,1.0,0,residential
5283702,9,110.319,12.257666666666667,0.5307098765432099,6,0.6666666666666666,6,1.5,-1,
5284511,1,10.81,10.81,1.5830555555555557,0,0.0,1,1.0,1,residential
5285145,2,120.54,60.27,13.175972222222224,0,0.0,2,1.0,18,
5285449,1,33.63,33.63,0.4752777777777778,1,1.0,1,1.0,0,
5286807,1,11.935,11.935,0.5652777777777778,0,0.0,1,1.0,1,
5287524,13,241.722,18.594,2.4964529914529914,0,0.0,4,3.25,1,residential
5289029,1,26.388,26.388,3.6797222222222223,0,0.0,1,1.0,1,industrial
5289222,4,30.988,7.747,1.0820833333333333,0,0.0,2,2.0,1,residential
5291725,7,237.37,33.910000000000004,0.6042063492063493,7,1.0,2,3.5,-1,
5294354,8,256.612,32.0765,0.9101041666666666,7,0.875,3,2.6666666666666665,-1,
5294462,5,100.218,20.0436,2.981611111111111,0,0.0,4,1.25,1,
5294705,2,16.96,8.48,1.9919444444444443,0,0.0,2,1.0,1,residential
5295587,10,222.491,22.2491,1.0585555555555557,9,0.9,2,5.0,-1,industrial
5296393,1,46.09,46.09,16.38722222222222,0,0.0,1,1.0,-1,
5296465,1,46.3,46.3,0.9422222222222222,1,1.0,1,1.0,0,
5297263,9,201.013,22.334777777777777,7.511265432098765,0,0.0,5,1.8,-1,residential
5298981,1,5.593,5.593,1.7819444444444446,0,0.0,1,1.0,1,
5299031,3,102.366,34.122,0.9219444444444445,3,1.0,1,3.0,-1,residential
5299182,22,514.09,23.367727272727276,3.4709090909090907,0,0.0,3,7.333333333333333,-1,
5301327,21,631.911,30.091,12.315978835978838,0,0.0,3,7.0,-1,
5301771,5,39.842,7.9684,1.2203333333333333,0,0.0,5,1.0,1,residential
5302982,1,14.84,14.84,2.1655555555555557,0,0.0,1,1.0,1,residential
5303426,27,750.62,27.80074074074074,4.399156378600823,0,0.0,1,27.0,-1,
5304060,27,566.16,20.968888888888888,0.9680349794238684,16,0.5925925925925926,11,2.4545454545454546,-1,residential
5304780,5,79.756,15.9512,5.427555555555555,0,0.0,3,1.6666666666666667,-1,residential
5305570,1,8.07,8.07,0.1625,1,1.0,1,1.0,0,residential
5306865,44,1187.555,26.98988636363637,9.493169191919192,0,0.0,9,4.888888888888889,-1,
5307109,1,19.564,19.564,2.7308333333333334,0,0.0,1,1.0,1,
5307127,42,1524.779,36.3042619047619,8.549662698412698,13,0.3095238095238095,8,5.25,-1,
5311093,2,15.218,7.609,2.1318055555555557,0,0.0,2,1.0,1,
5312101,10,105.468,10.5468,1.616777777777778,0,0.0,5,2.0,1,residential
5313586,1,3.941,3.941,0.5019444444444444,0,0.0,1,1.0,1,
5314062,1,32.932,32.932,4.516666666666667,0,0.0,1,1.0,1,
5314097,6,126.046,21.007666666666665,2.909490740740741,2,0.3333333333333333,5,1.2,5,
5315423,7,282.56399999999996,40.36628571428571,6.314761904761904,0,0.0,3,2.3333333333333335,-1,
5315593,1,32.16,32.16,1.0505555555555557,1,1.0,1,1.0,0,residential
5315669,1,9.283,9.283,2.8505555555555557,0,0.0,1,1.0,1,
5317399,4,73.13499999999999,18.28375,0.7020833333333334,2,0.5,4,1.0,2,
5318646,43,879.503,20.453558139534884,10.888397932816538,0,0.0,6,7.166666666666667,-1,
5320490,1,25.93,25.93,1.1613888888888888,0,0.0,1,1.0,1,
5320608,3,124.23,41.41,0.7651851851851852,3,1.0,1,3.0,15,residential
5320650,1,6.675,6.675,0.5994444444444444,0,0.0,1,1.0,1,residential
5321271,9,160.059,17.784333333333333,3.3312037037037037,0,0.0,2,4.5,-1,
5323141,4,114.06,28.515,4.176041666666666,0,0.0,2,2.0,1,residential
5323236,5,44.42,8.884,1.2884444444444445,0,0.0,2,2.5,1,residential
5324187,10,289.467,28.9467,4.499361111111112,0,0.0,5,2.0,-1,residential
5325551,5,270.86,54.172,15.920944444444444,0,0.0,2,2.5,-1,residential
5326167,1,11.689,11.689,1.6830555555555555,0,0.0,1,1.0,1,
5326227,4,43.199,10.79975,1.2239583333333337,0,0.0,2,2.0,1,
5326240,1,1.966,1.966,0.7244444444444444,0,0.0,1,1.0,1,
5326526,6,163.18,27.19666666666667,4.4396759259259255,0,0.0,1,6.0,-1,residential
5326635,1,48.56,48.56,0.5227777777777778,1,1.0,1,1.0,0,residential
5326730,18,526.504,29.250222222222224,7.477901234567901,0,0.0,3,6.0,-1,residential
5329141,7,307.51800000000003,43.93114285714286,0.8371428571428571,6,0.8571428571428571,2,3.5,-1,
5329252,1,28.32,28.32,4.246388888888889,0,0.0,1,1.0,1,
5329345,18,266.854,14.82522222222222,0.6519907407407408,16,0.8888888888888888,7,2.5714285714285716,-1,industrial
5330863,1,8.805,8.805,1.246388888888889,0,0.0,1,1.0,1,residential
5330978,6,67.769,11.294833333333337,3.216203703703704,0,0.0,1,6.0,-1,
5331654,5,127.256,25.4512,3.8072777777777778,0,0.0,2,2.5,1,residential
5332225,10,239.92,23.992,1.2039166666666667,6,0.6,4,2.5,-1,industrial
5333020,1,3.127,3.127,0.4544444444444444,0,0.0,1,1.0,1,residential
5335259,2,9.088,4.5440000000000005,1.2491666666666663,0,0.0,2,1.0,1,residential
5335260,1,4.11,4.11,0.5780555555555555,0,0.0,1,1.0,1,
5335262,7,209.103,29.871857142857145,4.390595238095238,0,0.0,3,2.3333333333333335,11,residential
5335280,2,39.565,19.7825,5.867638888888889,0,0.0,2,1.0,1,residential
5335297,8,145.42000000000002,18.1775,0.9634027777777778,0,0.0,2,4.0,-1,residential
5335433,2,91.693,45.846500000000006,5.776388888888889,0,0.0,2,1.0,1,
5335459,8,62.632,7.829,0.7570833333333333,1,0.125,3,2.6666666666666665,-1,
5336998,1,24.208,24.208,3.4875,0,0.0,1,1.0,1,
5337349,1,28.548,28.548,4.127777777777778,0,0.0,1,1.0,1,
5338837,11,210.576,19.143272727272727,5.38580808080808,0,0.0,3,3.6666666666666665,-1,
5339041,1,4.29,4.29,0.5847222222222223,0,0.0,1,1.0,1,residential
5339778,3,87.52,29.173333333333332,0.6682407407407407,3,1.0,1,3.0,10,
5341272,4,27.4,6.8500000000000005,1.1732638888888889,0,0.0,4,1.0,1,industrial
5341322,9,278.822,30.980222222222224,5.9275925925925925,0,0.0,3,3.0,-1,
5342421,9,466.136,51.79288888888888,11.122685185185183,0,0.0,3,3.0,-1,
5342562,13,460.22,35.401538461538465,5.335555555555555,0,0.0,4,3.25,-1,residential
5344654,3,101.51,33.836666666666666,5.213888888888889,0,0.0,1,3.0,-1,
5344764,4,25.25,6.3125,0.8891666666666667,0,0.0,4,1.0,1,
5344832,2,15.55,7.775,1.055972222222222,0,0.0,1,2.0,1,
5345133,4,29.976,7.494,1.9986111111111111,0,0.0,2,2.0,1,
5345199,5,91.005,18.201,3.8702222222222225,0,0.0,4,1.25,1,residential
5346874,2,79.49000000000001,39.745000000000005,0.6359722222222222,2,1.0,2,1.0,0,
5347037,1,4.502,4.502,0.6222222222222222,0,0.0,1,1.0,1,
5348245,1,10.206,10.206,0.2186111111111111,1,1.0,1,1.0,0,
5349366,5,25.74,5.148000000000001,0.8150555555555556,0,0.0,3,1.6666666666666667,1,
5349770,16,731.313,45.7070625,1.9051041666666668,14,0.875,4,4.0,-1,industrial
5349826,6,153.334,25.555666666666667,0.7150925925925926,5,0.8333333333333334,4,1.5,-1,
5351667,22,552.09,25.095,4.096843434343434,0,0.0,3,7.333333333333333,-1,
5351685,4,104.169,26.04225,2.7442361111111113,1,0.25,3,1.3333333333333333,-1,residential
5351694,2,12.739999999999998,6.369999999999999,0.9084722222222222,0,0.0,2,1.0,1,residential
5351774,1,12.392,12.392,2.195,0,0.0,1,1.0,1,
5352437,6,222.066,37.011,8.507268518518519,0,0.0,3,2.0,-1,residential
5352836,1,15.782,15.782,1.3569444444444445,0,0.0,1,1.0,1,
5352865,17,123.32,7.254117647058824,1.4227777777777777,0,0.0,4,4.25,-1,
5353172,2,19.15,9.575,1.387222222222222,0,0.0,2,1.0,1,
5353314,1,1.175,1.175,0.7719444444444444,0,0.0,1,1.0,1,residential
5354252,2,9.86,4.93,0.7416666666666667,0,0.0,2,1.0,1,
5356280,1,38.962,38.962,1.882777777777778,0,0.0,1,1.0,-1,
5357577,2,10.133,5.0665,0.7018055555555556,0,0.0,2,1.0,1,residential
5358018,4,169.51,42.3775,0.6835416666666667,4,1.0,2,2.0,4,
5358535,7,130.06,18.58,2.6328968253968257,0,0.0,2,3.5,1,
5359218,1,11.833,11.833,3.29,0,0.0,1,1.0,1,
5359406,10,315.251,31.5251,4.5575833333333335,0,0.0,2,5.0,-1,residential
5359498,2,46.811,23.4055,0.7545833333333334,1,0.5,2,1.0,2,
5360131,11,426.083,38.73481818181818,5.618181818181818,0,0.0,3,3.6666666666666665,-1,
5360652,1,7.632,7.632,1.0972222222222223,0,0.0,1,1.0,1,
5361240,1,11.346,11.346,0.975,0,0.0,1,1.0,1,
5362233,1,21.297,21.297,2.9825,0,0.0,1,1.0,1,residential
5362316,1,38.538,38.538,3.4169444444444443,0,0.0,1,1.0,1,residential
5362339,6,83.736,13.956,1.148287037037037,3,0.5,5,1.2,2,residential
5362417,13,561.862,43.22015384615384,10.809380341880342,0,0.0,4,3.25,-1,residential
5362436,63,1153.761,18.313666666666663,9.924484126984126,3,0.0476190476190476,4,15.75,-1,
5362462,11,381.597,34.690636363636365,5.590328282828283,0,0.0,1,11.0,-1,
5362567,7,34.703,4.957571428571429,0.7237698412698412,0,0.0,7,1.0,1,residential
5362581,1,2.875,2.875,0.4202777777777777,0,0.0,1,1.0,1,
5363259,3,24.84,8.28,1.1853703703703704,0,0.0,2,1.5,1,
5363495,1,26.76,26.76,0.5255555555555556,1,1.0,1,1.0,0,residential
5364148,5,100.795,20.159,0.7270555555555556,4,0.8,2,2.5,-1,residential
5365959,1,12.01,12.01,1.6044444444444443,0,0.0,1,1.0,1,residential
5366211,16,746.4,46.65,11.723472222222222,0,0.0,2,8.0,-1,residential
5367588,19,605.683,31.878052631578942,9.62609649122807,0,0.0,3,6.333333333333333,-1,residential
5367713,8,249.533,31.191625,0.9299305555555556,6,0.75,3,2.6666666666666665,-1,
5368525,9,239.44,26.604444444444443,3.734567901234568,0,0.0,1,9.0,-1,
5372045,2,19.567,9.7835,1.3925,0,0.0,1,2.0,1,
5372316,8,281.108,35.1385,10.02777777777778,0,0.0,3,2.6666666666666665,-1,
5373477,15,353.7,23.58,4.222148148148148,0,0.0,2,7.5,-1,industrial
5373479,2,43.82,21.91,3.265138888888889,0,0.0,2,1.0,1,residential
5373547,1,17.59,17.59,2.455,0,0.0,1,1.0,1,residential
5373607,2,27.936,13.968,1.9656944444444444,0,0.0,2,1.0,1,residential
5373627,4,173.642,43.4105,1.3471527777777776,3,0.75,3,1.3333333333333333,-1,residential
5374283,2,18.15,9.075,0.1545833333333333,2,1.0,1,2.0,9,
5374303,17,348.532,20.501882352941177,0.4904738562091503,17,1.0,2,8.5,-1,residential
5374616,15,528.328,35.22186666666666,1.1523518518518518,14,0.9333333333333332,2,7.5,-1,
5377937,1,4.608,4.608,0.6552777777777777,0,0.0,1,1.0,1,residential
5378225,19,406.903,21.415947368421055,11.999956140350877,0,0.0,4,4.75,-1,industrial
5379022,5,82.26,16.452,0.8923888888888889,2,0.4,3,1.6666666666666667,-1,
5379111,1,37.26,37.26,5.7122222222222225,0,0.0,1,1.0,1,
5379173,1,59.298,59.298,8.293888888888889,0,0.0,1,1.0,1,
5379740,1,11.813,11.813,1.2202777777777778,0,0.0,1,1.0,1,residential
5380150,1,5.551,5.551,0.7877777777777778,0,0.0,1,1.0,1,
5381495,4,180.19,45.0475,6.5910416666666665,0,0.0,2,2.0,-1,
5381583,3,140.609,46.86966666666667,11.204537037037037,0,0.0,2,1.5,-1,residential
5381913,4,22.393,5.59825,0.8054166666666667,0,0.0,1,4.0,-1,
5382738,2,13.031,6.515499999999999,1.8934722222222224,0,0.0,1,2.0,1,
5383228,2,41.19,20.595,1.3079166666666666,1,0.5,2,1.0,2,residential
5383503,2,8.989999999999998,4.494999999999999,0.6493055555555556,0,0.0,2,1.0,1,
5385046,3,125.328,41.776,12.805,0,0.0,3,1.0,-1,residential
5387101,1,0.002,0.002,0.0027777777777777,0,0.0,1,1.0,1,
5387166,1,14.6,14.6,0.1713888888888889,1,1.0,1,1.0,0,residential
5387269,5,201.55,40.31,0.8138333333333334,5,1.0,3,1.6666666666666667,4,residential
5389043,4,289.1,72.275,0.969375,4,1.0,2,2.0,-1,
5389577,6,149.505,24.9175,0.981527777777778,3,0.5,4,1.5,2,
5390508,1,0.092,0.092,0.0152777777777777,0,0.0,1,1.0,1,
5391675,2,55.11,27.555,0.5631944444444444,1,0.5,2,1.0,2,
5391828,37,893.804,24.156864864864865,3.130960960960961,0,0.0,4,9.25,-1,industrial
5392164,2,53.56,26.78,0.3736111111111111,2,1.0,1,2.0,4,
5392782,6,124.088,20.68133333333333,2.9331481481481476,0,0.0,3,2.0,1,
5393326,3,36.026,12.008666666666668,2.499537037037037,0,0.0,1,3.0,1,residential
5393559,1,10.077,10.077,1.4305555555555556,0,0.0,1,1.0,1,
5395290,8,76.33,9.54125,1.784548611111111,0,0.0,5,1.6,1,residential
5395316,36,771.145,21.420694444444443,1.0116126543209876,28,0.7777777777777778,6,6.0,-1,
5395372,4,86.916,21.729,0.8788194444444445,2,0.5,3,1.3333333333333333,2,
5396658,2,26.69,13.345,1.2336111111111112,0,0.0,1,2.0,1,residential
5397094,13,289.841,22.295461538461534,9.501089743589745,0,0.0,2,6.5,-1,
5397754,2,12.642,6.321,0.8877777777777778,0,0.0,2,1.0,1,
5398786,3,84.5,28.166666666666668,0.5334259259259259,3,1.0,1,3.0,10,
5398946,2,39.667,19.8335,1.8397222222222225,0,0.0,2,1.0,1,residential
5399087,6,5.890000000000001,0.9816666666666668,0.1596296296296296,0,0.0,3,2.0,1,
5399490,1,77.38,77.38,0.9541666666666668,1,1.0,1,1.0,-1,residential
5399500,2,53.664,26.832,0.6730555555555555,1,0.5,2,1.0,2,residential
5400159,2,5.390000000000001,2.6950000000000003,0.4886111111111111,0,0.0,1,2.0,1,
5400414,57,1012.527,17.76363157894737,11.453723196881093,0,0.0,6,9.5,-1,
5404842,2,71.61,35.805,4.90625,0,0.0,1,2.0,1,
5405829,4,87.259,21.81475,1.843888888888889,1,0.25,4,1.0,-1,residential
5406821,7,56.068,8.009714285714285,0.9816666666666668,0,0.0,5,1.4,1,residential
5407299,2,52.003,26.0015,2.016111111111111,1,0.5,2,1.0,2,industrial
5407724,53,630.132,11.889283018867925,1.8485010482180293,0,0.0,8,6.625,-1,residential
5407964,1,16.53,16.53,2.305277777777778,0,0.0,1,1.0,1,residential
5408802,2,7.353,3.6765,0.8597222222222223,0,0.0,2,1.0,1,
5409275,1,24.55,24.55,0.4091666666666667,1,1.0,1,1.0,0,residential
5411033,1,40.18,40.18,5.783333333333333,0,0.0,1,1.0,1,
5411643,1,19.767,19.767,2.651111111111111,0,0.0,1,1.0,1,
5411697,1,3.74,3.74,2.235,0,0.0,1,1.0,1,
5411853,16,118.336,7.396000000000001,4.259079861111111,0,0.0,12,1.3333333333333333,-1,residential
5411860,1,16.637,16.637,1.7144444444444444,0,0.0,1,1.0,1,residential
5412898,1,17.413,17.413,8.53,0,0.0,1,1.0,1,
5418412,1,6.003,6.003,1.5327777777777778,0,0.0,1,1.0,1,
5419210,1,3.342,3.342,0.9186111111111112,0,0.0,1,1.0,1,
5419992,10,65.656,6.565600000000001,0.5639722222222223,0,0.0,2,5.0,-1,residential
5420228,1,34.061,34.061,5.625277777777778,0,0.0,1,1.0,1,
5420246,89,2600.685,29.2211797752809,0.5731304619225968,88,0.9887640449438202,9,9.88888888888889,-1,
5420700,7,143.98,20.568571428571428,5.125436507936508,0,0.0,1,7.0,-1,
5420977,5,113.738,22.7476,3.366666666666667,0,0.0,2,2.5,1,residential
5421437,8,336.203,42.025375,12.46201388888889,0,0.0,3,2.6666666666666665,-1,
5422628,4,24.072000000000003,6.018000000000001,0.8511805555555555,0,0.0,2,2.0,1,
5423051,6,194.379,32.3965,9.16425925925926,0,0.0,2,3.0,-1,residential
5424005,3,34.843,11.614333333333336,1.7037962962962965,0,0.0,1,3.0,1,residential
5424199,12,139.208,11.600666666666667,1.069212962962963,1,0.0833333333333333,5,2.4,-1,residential
5424206,16,165.829,10.3643125,1.5199131944444444,0,0.0,8,2.0,1,residential
5424981,1,5.57,5.57,0.7558333333333334,0,0.0,1,1.0,1,
5428232,13,339.402,26.10784615384615,5.250769230769231,0,0.0,5,2.6,-1,
5428328,1,11.384,11.384,0.9938888888888888,0,0.0,1,1.0,1,
5428345,5,138.77,27.754,4.3495,0,0.0,4,1.25,1,residential
5428404,25,647.69,25.9076,4.216722222222222,0,0.0,3,8.333333333333334,-1,residential
5428755,3,24.13,8.043333333333333,1.1010185185185186,0,0.0,1,3.0,1,residential
5429300,7,52.442,7.491714285714286,1.0734920634920635,0,0.0,5,1.4,1,
5429872,27,393.092,14.558962962962962,1.6550823045267489,4,0.1481481481481481,8,3.375,-1,residential
5430141,15,618.327,41.2218,12.84364814814815,0,0.0,3,5.0,-1,
5430655,24,888.994,37.04141666666667,5.227708333333333,0,0.0,8,3.0,-1,
5432315,2,76.852,38.426,1.8418055555555557,0,0.0,2,1.0,-1,residential
5432329,8,271.11400000000003,33.889250000000004,20.986527777777777,0,0.0,4,2.0,-1,
5432495,23,427.431,18.58395652173913,3.1906159420289857,0,0.0,3,7.666666666666667,-1,
5432666,2,31.135,15.5675,2.9733333333333336,0,0.0,2,1.0,1,residential
5434050,6,32.58,5.43,0.7766203703703703,1,0.1666666666666666,3,2.0,-1,residential
5434054,6,169.53,28.255,0.6059722222222222,6,1.0,2,3.0,19,
5434155,1,35.26,35.26,0.5072222222222222,1,1.0,1,1.0,0,residential
5436078,13,213.488,16.422153846153847,2.9240384615384616,0,0.0,2,6.5,-1,residential
5437486,1,3.27,3.27,0.6391666666666667,0,0.0,1,1.0,1,residential
5437533,4,69.28,17.32,0.4663194444444444,3,0.75,2,2.0,-1,
5437612,1,13.895,13.895,2.0108333333333333,0,0.0,1,1.0,1,
5437647,7,211.08,30.154285714285717,0.720515873015873,7,1.0,3,2.3333333333333335,-1,
5437776,1,35.364,35.364,5.210833333333333,0,0.0,1,1.0,1,residential
5437987,6,102.522,17.087,3.5809259259259254,0,0.0,2,3.0,1,residential
5440462,1,43.133,43.133,6.221111111111111,0,0.0,1,1.0,1,residential
5440993,9,252.99,28.11,8.799537037037037,0,0.0,3,3.0,-1,residential
5443954,1,20.84,20.84,0.7972222222222223,1,1.0,1,1.0,0,industrial
5444242,1,10.38,10.38,1.8597222222222225,0,0.0,1,1.0,1,residential
5444344,2,65.862,32.931,4.701944444444444,0,0.0,2,1.0,1,
5444652,25,755.5699999999999,30.222799999999996,4.502255555555555,0,0.0,3,8.333333333333334,-1,
